user_id,outfit_id,interaction
75,1601,skip
75,140,skip
75,1613,skip
75,1591,skip
75,623,skip
75,271,skip
75,1089,skip
75,1624,skip
75,1618,skip
75,1457,skip
75,807,skip
75,471,skip
75,34,skip
75,1458,skip
75,1066,skip
75,388,skip
75,786,skip
75,522,skip
75,711,skip
75,692,skip
75,1344,skip
75,1602,skip
75,6,skip
75,906,skip
75,339,skip
75,803,skip
75,85,skip
75,870,skip
75,770,like
75,1587,skip
75,1592,skip
75,1597,skip
75,1452,skip
75,1497,skip
75,1459,skip
75,1579,skip
75,86,like
75,1584,skip
75,1345,skip
75,1575,skip
75,1126,skip
75,387,skip
75,1015,skip
75,64,skip
75,1266,skip
75,1050,skip
75,1590,skip
75,146,skip
75,917,skip
75,1446,skip
75,1071,skip
75,1616,like
75,396,skip
75,689,skip
75,143,skip
75,45,skip
75,1173,skip
75,546,skip
75,1113,skip
75,787,skip
75,13,skip
75,414,skip
75,1165,skip
75,401,skip
75,630,skip
75,1054,skip
75,826,skip
75,1423,like
75,1550,skip
75,524,skip
75,1052,skip
75,282,skip
75,1292,skip
75,999,skip
75,423,skip
76,1771,preference
76,1881,preference
76,1671,preference
76,2412,preference
76,2109,preference
76,1726,skip
76,1969,like
76,2558,skip
76,2007,skip
76,2423,skip
76,2584,skip
76,2392,skip
76,2240,skip
76,2737,skip
76,1929,skip
76,2801,like
76,1676,skip
76,2525,skip
76,2552,skip
76,1728,skip
76,2762,skip
76,1843,skip
76,2803,skip
76,1951,skip
76,2745,skip
76,1998,skip
76,2245,skip
76,2272,skip
76,2246,skip
76,2576,skip
76,2738,skip
76,1996,like
76,1836,skip
76,2592,skip
76,2385,skip
76,1673,skip
76,2539,skip
76,2202,skip
76,1669,skip
76,1718,skip
76,2418,skip
76,2402,skip
76,2144,skip
76,1656,skip
76,1947,skip
76,1982,skip
76,2221,skip
76,2406,skip
76,1991,skip
76,2589,like
76,2228,skip
76,2536,like
76,2792,skip
76,2208,skip
76,1990,skip
76,2203,skip
76,1690,skip
76,2211,skip
76,1963,skip
76,2401,skip
76,2199,skip
76,2249,skip
76,1653,like
76,2135,skip
76,2253,skip
76,1961,skip
76,2768,skip
76,2805,skip
76,2541,skip
76,1854,skip
76,2429,skip
76,1694,skip
76,2021,skip
76,2308,skip
76,2782,skip
76,2723,like
76,2419,skip
76,2148,skip
76,1785,skip
76,2426,skip
76,1792,skip
76,2038,skip
76,2078,like
76,2112,skip
76,2100,skip
76,1934,skip
76,2695,skip
76,1933,skip
76,1735,skip
76,2512,skip
76,2764,skip
76,2414,skip
76,2314,skip
76,2447,skip
76,1764,skip
76,2616,like
76,2163,skip
76,2573,skip
76,2797,like
76,2400,like
76,2090,skip
76,2840,like
76,1657,skip
77,1125,preference
77,782,preference
77,548,preference
77,245,preference
77,315,preference
77,1446,skip
77,160,skip
77,896,skip
77,312,skip
77,176,skip
77,1445,skip
77,1180,skip
77,844,skip
77,108,skip
77,554,skip
77,430,skip
77,743,skip
77,1014,skip
77,1078,skip
77,1093,skip
77,64,skip
77,1473,skip
77,640,skip
77,1065,skip
77,544,skip
77,450,skip
77,311,skip
77,1259,skip
77,644,skip
77,592,skip
77,1348,skip
77,1270,skip
77,368,skip
77,132,skip
77,229,skip
77,1028,skip
77,1167,skip
77,792,skip
77,235,skip
77,719,skip
77,1470,skip
77,546,skip
77,1339,skip
77,912,skip
77,1239,skip
77,448,skip
77,890,skip
77,1109,skip
77,543,like
77,824,skip
77,542,skip
77,1127,skip
77,1364,skip
77,1575,skip
77,150,skip
77,1541,skip
77,1484,skip
77,1226,skip
77,1519,skip
77,787,skip
77,186,skip
77,631,skip
77,670,skip
78,134,preference
78,1463,preference
78,338,preference
78,194,preference
78,1389,preference
78,884,skip
78,13,skip
78,1205,skip
78,1541,skip
78,1425,skip
78,505,skip
78,22,like
78,249,skip
78,90,skip
78,1344,skip
78,1349,skip
78,1079,skip
78,1394,skip
78,1368,skip
78,666,skip
78,529,skip
78,647,skip
78,394,skip
78,1056,skip
78,807,skip
78,609,skip
78,1325,skip
78,24,skip
78,1496,skip
78,1432,skip
78,556,skip
78,1336,skip
78,1104,skip
78,101,skip
78,228,skip
78,207,like
78,60,skip
78,1180,skip
78,1320,skip
78,1143,skip
78,970,skip
78,400,skip
78,49,skip
78,142,skip
78,694,skip
78,94,skip
78,179,skip
78,707,skip
78,1247,skip
78,1392,skip
78,1085,skip
78,653,skip
78,531,like
78,931,skip
78,117,skip
78,975,skip
78,598,skip
78,50,skip
78,798,skip
78,367,skip
78,301,skip
78,160,skip
78,1123,skip
78,484,skip
78,948,skip
78,1468,skip
78,1182,skip
78,14,skip
78,963,like
78,1141,skip
78,1483,skip
78,1605,skip
78,1557,skip
78,593,skip
78,474,skip
78,1470,skip
78,941,skip
78,425,skip
78,482,skip
78,1257,skip
79,2123,preference
79,2020,preference
79,2722,preference
79,2560,preference
79,1847,preference
79,2631,like
79,1790,skip
79,2182,skip
79,2858,skip
79,1863,skip
79,2149,skip
79,2864,skip
79,1749,skip
79,2831,skip
79,1731,skip
79,2338,skip
79,1910,skip
79,2675,skip
79,2689,skip
79,2382,skip
79,1757,skip
79,2814,skip
79,1916,skip
79,1812,skip
79,2059,skip
79,1914,skip
79,1798,skip
79,1817,skip
79,2446,skip
79,1906,like
79,2074,skip
79,2697,skip
79,2362,skip
79,1782,skip
79,2808,skip
79,2487,like
79,2441,skip
79,2153,skip
79,1881,skip
79,1819,skip
79,2861,skip
79,2844,skip
79,2823,skip
79,2626,skip
79,2119,skip
79,2358,skip
79,2660,skip
79,2634,skip
79,1795,skip
79,1872,like
79,1922,skip
79,2051,skip
79,1765,skip
79,1763,skip
79,2118,skip
79,2688,skip
79,2314,like
79,2640,skip
79,2666,like
79,2350,skip
79,2664,skip
79,2435,skip
79,2155,skip
79,2669,skip
79,2839,skip
79,2568,skip
79,2035,skip
79,2804,skip
79,2654,skip
79,2600,skip
79,2776,skip
79,2517,skip
79,2280,skip
79,2344,skip
79,2849,like
79,2824,skip
79,2352,skip
79,1816,skip
79,2451,skip
79,2421,skip
79,1865,skip
79,1849,skip
79,2016,skip
79,1713,skip
79,2269,skip
79,2318,skip
80,139,preference
80,1590,preference
80,1469,preference
80,1555,preference
80,790,preference
80,259,skip
80,541,skip
80,1128,skip
80,1108,skip
80,1291,skip
80,1473,like
80,377,skip
80,1366,skip
80,528,skip
80,977,skip
80,1516,skip
80,1175,skip
80,484,skip
80,1534,skip
80,617,skip
80,641,skip
80,586,skip
80,1212,skip
80,88,like
80,716,skip
80,262,skip
80,1387,skip
80,1481,skip
80,1561,like
80,806,skip
80,943,skip
80,1450,skip
80,149,skip
80,1077,skip
80,1487,skip
80,362,skip
80,750,skip
80,1538,skip
80,768,like
80,1565,skip
80,1341,skip
80,1389,skip
80,1192,skip
80,576,skip
80,549,like
80,265,skip
80,1213,skip
80,1307,skip
80,665,skip
80,1428,skip
80,226,skip
80,1058,skip
80,1496,skip
80,1548,like
80,395,skip
80,54,skip
80,782,like
80,1408,like
80,683,skip
80,553,like
80,568,skip
80,119,skip
80,1215,like
80,924,skip
80,1141,skip
80,1145,like
80,945,skip
80,928,skip
80,569,skip
80,544,skip
80,630,skip
80,614,skip
80,94,skip
80,152,skip
80,1231,skip
80,760,skip
80,456,skip
80,580,skip
80,1319,skip
80,252,skip
80,752,skip
80,3,skip
81,1780,preference
81,2068,preference
81,2343,preference
81,1901,preference
81,2373,preference
81,2145,like
81,2414,skip
81,1636,skip
81,1693,skip
81,2584,skip
81,2541,skip
81,2516,skip
81,2242,skip
81,2412,skip
81,1951,skip
81,1965,skip
81,1719,skip
81,2252,skip
81,2251,skip
81,1673,skip
81,2420,skip
81,2209,skip
81,2706,skip
81,1695,skip
81,1973,skip
81,1714,skip
81,2270,skip
81,2000,like
81,2385,skip
81,2528,skip
81,1676,skip
81,2553,skip
81,2579,skip
81,1633,skip
81,1837,skip
81,2764,skip
81,1975,like
81,1726,skip
81,2024,skip
81,2407,skip
81,2186,like
81,2748,like
81,1716,skip
81,2234,skip
81,1960,skip
81,2416,skip
81,1725,skip
81,2598,skip
81,1941,skip
81,1850,skip
81,2386,skip
81,2188,skip
81,2519,skip
81,2596,skip
81,2583,skip
81,2408,skip
81,1899,skip
81,1803,skip
81,1990,skip
81,2812,skip
81,1884,skip
81,2789,skip
81,2750,skip
81,2261,like
81,2610,skip
81,2342,skip
81,2445,skip
81,2581,skip
81,1730,skip
81,2319,skip
81,2052,skip
81,2323,skip
81,2328,skip
81,1761,skip
81,1680,skip
81,1936,skip
82,2046,preference
82,2074,preference
82,2787,preference
82,1963,preference
82,2141,preference
82,2150,skip
82,2697,skip
82,2376,skip
82,2170,skip
82,1737,skip
82,2690,like
82,2106,skip
82,2293,skip
82,2463,skip
82,2673,skip
82,2611,skip
82,2323,like
82,2176,skip
82,1900,skip
82,2163,skip
82,2344,skip
82,2610,skip
82,2050,skip
82,2649,skip
82,2619,skip
82,2830,skip
82,1912,skip
82,1907,skip
82,2701,like
82,2860,like
82,1769,skip
82,2679,skip
82,2128,skip
82,2859,skip
82,2497,skip
82,2479,skip
82,2656,skip
82,2816,like
82,1793,skip
82,1794,like
82,2677,skip
82,1829,skip
82,2829,skip
82,2848,skip
82,1756,skip
82,1825,skip
82,1750,skip
82,2451,skip
82,2698,like
82,2287,skip
82,2810,like
82,2099,skip
82,2174,skip
82,2811,skip
82,2307,skip
82,2064,skip
82,2846,skip
82,1802,skip
82,2459,skip
82,2034,like
82,2644,skip
82,1735,skip
82,1757,skip
82,2320,skip
82,1844,skip
82,2036,skip
82,1883,skip
82,2689,skip
82,1659,skip
82,2520,skip
82,2632,skip
82,2772,like
82,1977,skip
82,2516,skip
82,1919,skip
82,1901,skip
82,2440,skip
82,2864,skip
82,2126,skip
82,1821,skip
82,2219,skip
82,2068,skip
82,2553,skip
82,2580,skip
82,2763,skip
82,2283,skip
83,1033,preference
83,903,preference
83,1506,preference
83,1032,preference
83,1492,preference
83,679,skip
83,961,skip
83,1059,skip
83,246,skip
83,110,like
83,1630,skip
83,1604,skip
83,525,skip
83,377,skip
83,992,skip
83,801,skip
83,1500,skip
83,1430,skip
83,969,skip
83,499,skip
83,411,skip
83,489,like
83,1577,skip
83,916,skip
83,799,skip
83,66,skip
83,816,skip
83,784,like
83,645,skip
83,753,skip
83,1265,like
83,259,skip
83,1566,skip
83,362,skip
83,1556,skip
83,1569,skip
83,1529,skip
83,692,skip
83,1161,skip
83,1550,skip
83,313,skip
83,1039,skip
83,1014,like
83,1242,skip
83,386,skip
83,824,skip
83,130,skip
83,1438,skip
83,461,skip
83,1188,skip
83,280,skip
83,712,skip
83,635,skip
83,752,skip
83,604,skip
83,780,skip
83,726,skip
83,835,skip
83,1310,skip
83,1603,skip
83,1448,skip
83,1608,skip
83,1079,skip
83,675,skip
83,607,skip
83,1564,skip
83,1190,skip
83,988,like
83,446,skip
83,1377,skip
83,1330,skip
83,857,skip
83,995,skip
83,174,like
83,553,skip
83,106,like
83,1325,like
83,325,skip
84,2258,preference
84,2779,preference
84,1664,preference
84,1682,preference
84,1959,preference
84,2530,skip
84,1929,skip
84,2218,skip
84,2226,skip
84,2257,like
84,1939,skip
84,1720,skip
84,1933,skip
84,2736,skip
84,2426,like
84,2410,skip
84,2584,skip
84,2130,skip
84,2548,skip
84,2418,skip
84,2565,skip
84,2540,like
84,2558,skip
84,1702,skip
84,2545,skip
84,1647,skip
84,1840,skip
84,2790,skip
84,2239,skip
84,2013,skip
84,2272,like
84,2213,skip
84,2597,like
84,2761,like
84,2532,skip
84,2234,skip
84,2006,skip
84,2390,skip
84,2438,skip
84,1854,like
84,2404,skip
84,2767,skip
84,2249,skip
84,1857,skip
84,2580,skip
84,2544,skip
84,1842,skip
84,2306,skip
84,2864,skip
84,1634,skip
84,2326,skip
84,2659,skip
84,1991,skip
84,1962,like
84,2374,skip
84,1726,skip
84,1750,skip
84,2427,skip
84,2642,like
84,1886,skip
85,2235,preference
85,1750,preference
85,2454,preference
85,2611,preference
85,1892,preference
85,2009,skip
85,1685,skip
85,1951,like
85,2521,skip
85,2187,like
85,2747,skip
85,1853,skip
85,2549,skip
85,1726,skip
85,2412,skip
85,2216,skip
85,2531,skip
85,2255,skip
85,2404,skip
85,2534,like
85,2772,like
85,2386,skip
85,1673,skip
85,1693,skip
85,1966,skip
85,1712,skip
85,1955,skip
85,2426,like
85,2221,skip
85,2215,skip
85,2284,skip
85,2514,skip
85,2764,skip
85,1851,skip
85,2556,skip
85,1698,skip
85,2723,skip
85,2011,like
85,2438,skip
85,1694,skip
85,2409,skip
85,2707,skip
85,2416,skip
85,1683,like
85,2732,skip
85,1720,skip
85,2785,skip
85,2542,skip
85,1956,skip
85,2580,skip
85,2716,skip
85,2206,skip
85,2709,skip
85,2214,skip
85,2207,skip
85,1655,skip
85,2380,skip
85,1814,skip
85,1801,skip
85,2787,skip
85,2657,skip
85,2034,skip
85,2796,skip
85,1937,skip
85,2510,skip
85,2133,skip
85,2489,skip
85,2602,like
85,2497,skip
85,2691,skip
85,2334,skip
85,2172,skip
85,1638,skip
85,1806,skip
85,2033,skip
85,1817,skip
85,2025,skip
86,2354,preference
86,1665,preference
86,2017,preference
86,2356,preference
86,2269,preference
86,2395,skip
86,2503,skip
86,1978,skip
86,1961,like
86,2281,skip
86,2238,skip
86,2792,skip
86,2523,skip
86,2532,skip
86,1713,skip
86,2602,skip
86,2723,skip
86,2398,skip
86,1974,skip
86,2207,skip
86,2576,skip
86,1687,skip
86,2724,skip
86,2426,skip
86,2225,like
86,2515,skip
86,2802,skip
86,1969,skip
86,1648,like
86,2249,skip
86,1833,like
86,2789,skip
86,1937,skip
86,2712,skip
86,2422,skip
86,1977,skip
86,1940,skip
86,2545,skip
86,2583,skip
86,1987,skip
86,1938,skip
86,2018,skip
86,2003,skip
86,2788,skip
86,2010,skip
86,1957,skip
86,2134,skip
86,1645,skip
86,2242,skip
86,1941,like
86,1965,skip
86,2795,skip
86,1715,skip
86,2745,like
86,1851,skip
86,2599,skip
86,2768,skip
86,2714,skip
86,1708,skip
86,2192,skip
86,1761,skip
86,2384,skip
86,2115,like
86,2174,skip
86,1656,skip
86,2292,skip
86,2264,skip
86,2257,skip
86,1667,skip
86,2043,skip
86,2041,skip
86,2021,skip
86,2315,skip
86,2804,skip
86,2464,skip
86,1658,skip
86,1639,skip
86,1720,skip
86,2154,like
86,1752,skip
86,1843,skip
86,2327,skip
87,1184,preference
87,1286,preference
87,955,preference
87,1556,preference
87,490,preference
87,62,skip
87,374,skip
87,833,skip
87,1500,skip
87,947,skip
87,717,skip
87,349,skip
87,1584,skip
87,1051,skip
87,83,skip
87,1151,skip
87,1129,skip
87,1261,skip
87,1478,skip
87,1585,skip
87,1191,skip
87,362,skip
87,663,skip
87,1520,skip
87,1611,skip
87,1207,skip
87,1148,skip
87,808,like
87,570,skip
87,926,skip
87,974,skip
87,1389,like
87,450,skip
87,577,skip
87,382,like
87,1224,skip
87,177,skip
87,1267,skip
87,704,skip
87,1552,skip
87,334,skip
87,390,skip
87,1281,skip
87,1070,skip
87,467,like
87,1518,skip
87,996,skip
87,569,skip
87,371,skip
87,133,like
87,559,skip
87,444,skip
87,259,skip
87,633,skip
87,698,skip
87,539,skip
87,1535,skip
87,525,skip
87,1154,skip
87,555,skip
87,670,skip
87,517,skip
87,669,like
87,291,skip
87,1468,skip
87,1407,skip
87,854,skip
87,628,skip
87,1087,skip
87,1131,skip
87,1271,like
88,1511,preference
88,30,preference
88,1295,preference
88,1121,preference
88,152,preference
88,1354,skip
88,908,skip
88,994,skip
88,1035,skip
88,659,skip
88,1278,skip
88,1409,skip
88,391,skip
88,565,skip
88,1367,skip
88,1234,skip
88,851,skip
88,878,skip
88,879,skip
88,1285,skip
88,742,skip
88,601,skip
88,984,skip
88,826,skip
88,976,skip
88,398,skip
88,242,skip
88,380,skip
88,768,skip
88,371,skip
88,427,skip
88,502,like
88,1199,skip
88,841,skip
88,832,like
88,777,like
88,87,skip
88,272,skip
88,1090,skip
88,1149,skip
88,358,skip
88,239,skip
88,76,skip
88,681,skip
88,854,skip
88,539,skip
88,1215,skip
88,1593,skip
88,693,skip
88,956,skip
88,475,skip
88,77,skip
88,817,skip
88,1165,skip
88,1216,skip
88,692,skip
88,469,skip
88,998,skip
88,99,skip
88,1225,like
88,1629,skip
88,730,skip
88,940,skip
88,349,skip
88,1598,skip
88,699,skip
88,632,like
88,753,skip
88,1053,skip
88,985,skip
88,1536,skip
88,1073,skip
88,635,skip
88,75,skip
88,791,skip
88,1097,skip
88,1104,skip
88,579,skip
88,622,skip
88,508,skip
88,1628,skip
88,227,skip
88,1539,skip
88,1426,skip
88,219,skip
88,1429,skip
88,803,skip
88,839,skip
88,573,skip
88,806,skip
88,1313,skip
88,1625,skip
88,1175,skip
88,1009,skip
88,43,skip
88,386,skip
89,1526,preference
89,1033,preference
89,343,preference
89,286,preference
89,1565,preference
89,1333,skip
89,324,like
89,738,skip
89,1501,skip
89,1108,skip
89,575,skip
89,1008,skip
89,370,skip
89,1324,like
89,109,skip
89,1337,skip
89,1240,skip
89,748,like
89,330,skip
89,1196,skip
89,1612,skip
89,1340,skip
89,996,skip
89,384,skip
89,1283,skip
89,982,skip
89,219,skip
89,725,skip
89,690,skip
89,886,skip
89,792,skip
89,651,skip
89,789,skip
89,358,skip
89,1546,skip
89,1177,skip
89,487,skip
89,1148,skip
89,378,skip
89,1339,skip
89,1363,skip
89,1028,skip
89,1443,skip
89,351,like
89,275,skip
89,1023,like
89,1314,skip
89,426,skip
89,112,skip
89,1341,skip
89,217,skip
89,1253,skip
89,593,skip
89,1275,like
89,1037,like
89,1144,skip
89,1623,skip
89,1013,skip
89,333,skip
89,595,skip
89,1535,skip
89,697,skip
89,1455,skip
89,1514,skip
89,664,skip
89,207,skip
89,255,skip
89,1518,skip
89,1075,skip
89,558,skip
89,1344,skip
89,161,skip
89,459,skip
89,848,skip
89,452,skip
89,408,skip
89,1464,skip
89,1191,skip
89,1602,skip
89,1563,skip
89,783,skip
89,293,skip
89,1359,skip
89,885,skip
89,889,skip
89,1052,skip
90,2757,preference
90,2057,preference
90,2404,preference
90,2607,preference
90,2725,preference
90,1988,skip
90,1809,skip
90,2287,skip
90,1741,skip
90,1688,skip
90,2633,skip
90,2598,like
90,1692,skip
90,2314,skip
90,1638,skip
90,1929,skip
90,2590,skip
90,2118,skip
90,2686,skip
90,1994,skip
90,2256,skip
90,2295,skip
90,2067,skip
90,2259,skip
90,2004,like
90,1975,skip
90,1804,skip
90,2083,skip
90,2315,skip
90,1679,skip
90,2382,skip
90,1999,skip
90,2637,skip
90,1633,skip
90,2066,skip
90,2669,skip
90,2203,skip
90,2626,skip
90,2596,skip
90,1940,skip
90,2187,skip
90,1829,skip
90,2640,skip
90,1983,skip
90,1635,skip
90,1962,skip
90,1939,skip
90,2215,skip
90,2103,skip
90,1799,skip
90,1937,skip
90,1777,like
90,2647,skip
90,1736,skip
90,2588,skip
90,2659,skip
90,1974,skip
90,2198,skip
90,2050,skip
90,2270,skip
90,2527,skip
90,1751,skip
90,1648,skip
90,2638,skip
90,2556,skip
90,2676,skip
90,1746,skip
90,2294,skip
90,2836,skip
90,2569,skip
90,2698,skip
90,1785,skip
90,2825,skip
90,1941,skip
90,2642,skip
90,2212,skip
90,2167,skip
90,2763,skip
90,2485,skip
90,2365,skip
90,1659,skip
90,2336,skip
90,2635,skip
90,2358,skip
90,2194,skip
90,2006,skip
90,2281,skip
90,2230,skip
90,2359,skip
90,1817,skip
90,2357,skip
90,2827,skip
90,1825,skip
90,2520,skip
90,2135,skip
91,585,preference
91,1592,preference
91,687,preference
91,1271,preference
91,331,preference
91,679,skip
91,1611,skip
91,506,like
91,924,skip
91,986,skip
91,619,skip
91,1382,skip
91,682,skip
91,526,skip
91,1014,skip
91,125,skip
91,652,skip
91,1350,skip
91,1183,skip
91,1168,skip
91,502,skip
91,278,skip
91,482,skip
91,326,skip
91,1580,skip
91,825,skip
91,404,skip
91,886,skip
91,67,skip
91,665,skip
91,1299,skip
91,1515,skip
91,1596,skip
91,755,skip
91,1438,skip
91,1257,skip
91,947,skip
91,836,skip
91,651,skip
91,1581,skip
91,1266,skip
91,615,skip
91,543,skip
91,1038,like
91,200,skip
91,128,skip
91,1332,skip
91,987,skip
91,354,skip
91,472,skip
91,994,skip
91,539,skip
91,1279,skip
91,1018,skip
91,1240,skip
91,88,skip
91,595,like
91,503,skip
91,1131,skip
91,1520,like
91,144,skip
91,1519,skip
91,1614,skip
91,532,skip
91,341,skip
91,934,skip
91,213,skip
91,333,skip
91,199,skip
91,405,skip
91,1127,like
91,547,skip
91,160,skip
91,1442,skip
91,516,skip
91,915,skip
91,166,skip
91,1395,skip
91,208,skip
91,64,skip
91,1295,like
91,51,skip
91,420,skip
92,2140,preference
92,1995,preference
92,2520,preference
92,1926,preference
92,2699,preference
92,1994,skip
92,2233,skip
92,2799,skip
92,2262,skip
92,2139,skip
92,2747,skip
92,2283,like
92,2714,skip
92,2245,skip
92,1687,skip
92,2194,skip
92,2523,skip
92,2575,skip
92,1692,skip
92,2254,skip
92,2435,skip
92,1990,skip
92,1660,skip
92,2783,like
92,1703,like
92,1639,skip
92,2752,skip
92,2604,skip
92,2000,skip
92,2504,skip
92,2716,skip
92,2136,skip
92,2765,skip
92,1944,skip
92,2405,like
92,2561,skip
92,2193,skip
92,1681,skip
92,1667,skip
92,2600,skip
92,2372,skip
92,2388,skip
92,2085,skip
92,1879,skip
92,2318,skip
92,2068,skip
92,2745,skip
92,2804,skip
92,2128,skip
92,2847,skip
92,2821,skip
92,2169,skip
92,2329,skip
92,2076,skip
92,1758,skip
93,1704,preference
93,2055,preference
93,1772,preference
93,1991,preference
93,1982,preference
93,2594,skip
93,1695,skip
93,2416,skip
93,2010,skip
93,2756,skip
93,1937,skip
93,2239,skip
93,1672,skip
93,2211,skip
93,2392,skip
93,2271,skip
93,1953,skip
93,2750,skip
93,2198,skip
93,2402,skip
93,1691,skip
93,2263,like
93,2724,skip
93,2258,skip
93,1976,skip
93,2564,skip
93,2752,skip
93,2805,skip
93,2804,skip
93,2575,skip
93,2136,skip
93,2257,skip
93,1855,skip
93,2766,skip
93,2725,skip
93,2783,skip
93,2714,skip
93,2758,skip
93,2274,skip
93,2221,skip
93,2761,skip
93,1846,skip
93,2568,skip
93,1987,skip
93,1653,skip
93,1718,skip
93,2775,skip
93,2721,skip
93,1688,skip
93,1995,skip
93,1843,skip
93,1719,skip
93,2710,like
93,2139,skip
93,2760,skip
93,1853,skip
93,1877,skip
93,2172,skip
93,2582,skip
93,2850,like
93,1713,skip
93,2094,like
93,2375,like
93,2675,skip
93,2312,skip
93,2049,skip
93,1812,skip
93,2333,skip
93,2813,skip
93,2253,skip
93,2474,skip
93,1789,skip
93,1668,like
93,2781,skip
93,2065,skip
93,2327,skip
93,2334,skip
93,2810,skip
94,2391,preference
94,1891,preference
94,1834,preference
94,2563,preference
94,1935,preference
94,2343,skip
94,2610,skip
94,2685,skip
94,1937,skip
94,2556,skip
94,1670,skip
94,2015,skip
94,2369,skip
94,2533,skip
94,2364,skip
94,2689,skip
94,2125,skip
94,2057,skip
94,2600,skip
94,2282,skip
94,2252,like
94,1929,skip
94,2227,skip
94,2053,skip
94,2614,skip
94,2327,skip
94,2294,skip
94,1944,skip
94,1728,skip
94,1778,skip
94,2344,skip
94,2601,skip
94,2062,skip
94,1987,skip
94,2529,like
94,2217,skip
94,2676,skip
94,2622,like
94,2547,skip
94,2229,skip
94,2342,skip
94,1704,skip
94,2516,skip
94,2530,skip
94,2031,skip
94,2089,like
94,2360,skip
94,2242,skip
94,2652,skip
94,1824,skip
94,1772,skip
94,2241,skip
94,1802,skip
94,2287,skip
94,1963,skip
94,1959,skip
94,2285,skip
94,2225,skip
94,2315,skip
94,2267,skip
94,2587,skip
94,2041,skip
94,2326,skip
94,2097,skip
94,2110,skip
94,2381,skip
94,1821,skip
94,1946,skip
94,1906,skip
94,2187,skip
94,2409,like
94,2139,skip
94,2025,skip
94,1725,skip
94,2245,skip
94,2312,skip
94,2540,skip
94,2755,skip
94,2813,skip
94,2805,skip
94,2463,skip
94,2069,skip
94,1741,skip
94,2643,skip
94,2724,skip
95,2149,preference
95,2598,preference
95,1649,preference
95,2666,preference
95,1916,preference
95,1892,skip
95,1844,skip
95,1900,skip
95,2397,skip
95,2129,skip
95,2761,skip
95,2448,skip
95,2158,skip
95,2799,skip
95,2438,skip
95,2846,skip
95,2450,skip
95,2400,skip
95,2746,skip
95,2160,like
95,2775,skip
95,2389,skip
95,2727,skip
95,1908,skip
95,2500,like
95,2439,skip
95,2817,skip
95,2796,like
95,2428,skip
95,2845,skip
95,2150,skip
95,2782,skip
95,2803,skip
95,1875,skip
95,2417,skip
95,2827,skip
95,2731,like
95,2480,skip
95,1856,skip
95,2783,skip
95,1754,skip
95,2716,skip
95,2175,skip
95,2117,skip
95,1789,skip
95,2339,like
95,2756,skip
95,2346,like
95,2080,like
95,2587,like
95,1709,skip
95,2503,skip
95,2528,skip
95,2621,skip
95,2224,skip
95,2219,skip
96,1067,preference
96,169,preference
96,535,preference
96,965,preference
96,291,preference
96,1266,skip
96,1387,like
96,1604,like
96,1614,skip
96,1577,skip
96,1444,skip
96,269,skip
96,581,skip
96,1508,skip
96,131,skip
96,1151,skip
96,670,skip
96,1329,skip
96,1171,skip
96,533,skip
96,1509,skip
96,98,skip
96,715,skip
96,557,skip
96,219,skip
96,1613,skip
96,1615,skip
96,1378,skip
96,359,skip
96,853,skip
96,157,like
96,1592,skip
96,249,skip
96,1296,skip
96,145,skip
96,1298,skip
96,1360,skip
96,599,skip
96,653,skip
96,625,skip
96,35,skip
96,1362,skip
96,201,skip
96,1417,skip
96,637,skip
96,628,skip
96,1221,skip
96,1532,skip
96,87,skip
96,1087,skip
96,1273,skip
96,1550,skip
96,429,skip
96,1628,skip
96,1472,skip
96,451,skip
96,1470,skip
96,440,skip
96,882,skip
96,1439,like
96,969,skip
96,137,skip
96,353,skip
96,6,skip
97,2122,preference
97,1750,preference
97,2727,preference
97,2559,preference
97,1967,preference
97,2012,skip
97,2221,skip
97,1847,skip
97,2731,skip
97,2601,skip
97,2590,skip
97,2604,skip
97,2585,skip
97,1661,skip
97,1712,skip
97,1632,skip
97,2146,skip
97,2744,skip
97,2273,like
97,2402,skip
97,1972,skip
97,1963,skip
97,1679,skip
97,2737,skip
97,1966,skip
97,1646,skip
97,2211,skip
97,1930,skip
97,2736,skip
97,1631,skip
97,2017,skip
97,2707,skip
97,2200,skip
97,2567,skip
97,2791,like
97,2196,skip
97,2405,skip
97,2000,skip
97,2720,skip
97,2141,skip
97,2387,skip
97,1647,skip
97,2389,skip
97,2393,skip
97,1656,skip
97,2198,skip
97,1975,skip
97,2343,skip
97,1983,skip
97,1888,skip
97,2174,skip
97,2652,skip
97,2411,skip
97,1879,skip
97,2536,skip
97,2256,skip
97,2690,skip
97,2789,skip
97,2027,skip
97,1783,skip
97,2053,skip
97,2777,skip
97,2612,skip
97,2686,skip
97,2257,skip
97,2528,skip
98,423,preference
98,538,preference
98,714,preference
98,1208,preference
98,961,preference
98,875,skip
98,488,skip
98,721,skip
98,140,skip
98,401,skip
98,599,skip
98,657,like
98,1077,skip
98,131,like
98,111,skip
98,1235,skip
98,1386,skip
98,1338,like
98,505,skip
98,731,skip
98,590,skip
98,139,skip
98,263,skip
98,781,skip
98,219,skip
98,258,skip
98,819,skip
98,117,skip
98,1444,skip
98,970,skip
98,1218,skip
98,861,skip
98,1440,skip
98,557,skip
98,623,skip
98,662,like
98,1439,skip
98,856,skip
98,1127,skip
98,519,skip
98,1301,skip
98,1587,skip
98,1247,skip
98,1560,skip
